index,Year,Region,SUB_REGION,State,County,GDP (Chained $)
21141,2015,Southeast,South Atlantic,North Carolina,Polk,462233000
21142,2015,Southeast,South Atlantic,North Carolina,Randolph,3890738000
21143,2015,Southeast,South Atlantic,North Carolina,Richmond,1754462000
21144,2015,Southeast,South Atlantic,North Carolina,Robeson,3055855000
21145,2015,Southeast,South Atlantic,North Carolina,Rockingham,2959621000
21146,2015,Southeast,South Atlantic,North Carolina,Rowan,4538382000
21147,2015,Southeast,South Atlantic,North Carolina,Rutherford,1560750000
21148,2015,Southeast,South Atlantic,North Carolina,Sampson,2103971000
21149,2015,Southeast,South Atlantic,North Carolina,Scotland,949731000
21150,2015,Southeast,South Atlantic,North Carolina,Stanly,1616731000
21151,2015,Southeast,South Atlantic,North Carolina,Stokes,1163925000
21152,2015,Southeast,South Atlantic,North Carolina,Surry,2357193000
21153,2015,Southeast,South Atlantic,North Carolina,Swain,522380000
21154,2015,Southeast,South Atlantic,North Carolina,Transylvania,885429000
21155,2015,Southeast,South Atlantic,North Carolina,Tyrrell,112498000
21156,2015,Southeast,South Atlantic,North Carolina,Union,5687927000
21157,2015,Southeast,South Atlantic,North Carolina,Vance,1208249000
21158,2015,Southeast,South Atlantic,North Carolina,Wake,61468221000
21159,2015,Southeast,South Atlantic,North Carolina,Warren,335188000
21160,2015,Southeast,South Atlantic,North Carolina,Washington,256639000
21161,2015,Southeast,South Atlantic,North Carolina,Watauga,1826776000
21162,2015,Southeast,South Atlantic,North Carolina,Wayne,4685843000
21163,2015,Southeast,South Atlantic,North Carolina,Wilkes,2089128000
21164,2015,Southeast,South Atlantic,North Carolina,Wilson,3790647000
21165,2015,Southeast,South Atlantic,North Carolina,Yadkin,983467000
21166,2015,Southeast,South Atlantic,North Carolina,Yancey,348411000
21167,2015,Plains,West North Central,North Dakota,Adams,138995000
21168,2015,Plains,West North Central,North Dakota,Barnes,563345000
21169,2015,Plains,West North Central,North Dakota,Benson,244891000
21170,2015,Plains,West North Central,North Dakota,Billings,165118000
21171,2015,Plains,West North Central,North Dakota,Bottineau,327405000
21172,2015,Plains,West North Central,North Dakota,Bowman,319169000
21173,2015,Plains,West North Central,North Dakota,Burke,227834000
21174,2015,Plains,West North Central,North Dakota,Burleigh,5365185000
21175,2015,Plains,West North Central,North Dakota,Cass,10994343000
21176,2015,Plains,West North Central,North Dakota,Cavalier,312546000
21177,2015,Plains,West North Central,North Dakota,Dickey,257245000
21178,2015,Plains,West North Central,North Dakota,Divide,361600000
21179,2015,Plains,West North Central,North Dakota,Dunn,1137588000
21180,2015,Plains,West North Central,North Dakota,Eddy,115951000
21181,2015,Plains,West North Central,North Dakota,Emmons,162230000
21182,2015,Plains,West North Central,North Dakota,Foster,274473000
21183,2015,Plains,West North Central,North Dakota,Golden Valley,81873000
21184,2015,Plains,West North Central,North Dakota,Grand Forks,3645135000
21185,2015,Plains,West North Central,North Dakota,Grant,107374000
21186,2015,Plains,West North Central,North Dakota,Griggs,142901000
21187,2015,Plains,West North Central,North Dakota,Hettinger,152128000
21188,2015,Plains,West North Central,North Dakota,Kidder,155752000
21189,2015,Plains,West North Central,North Dakota,LaMoure,236963000
21190,2015,Plains,West North Central,North Dakota,Logan,163124000
21191,2015,Plains,West North Central,North Dakota,McHenry,290240000
21192,2015,Plains,West North Central,North Dakota,McIntosh,153705000
21193,2015,Plains,West North Central,North Dakota,McKenzie,2933082000
21194,2015,Plains,West North Central,North Dakota,McLean,693917000
21195,2015,Plains,West North Central,North Dakota,Mercer,1064167000
21196,2015,Plains,West North Central,North Dakota,Morton,1459401000
21197,2015,Plains,West North Central,North Dakota,Mountrail,1945472000
21198,2015,Plains,West North Central,North Dakota,Nelson,121239000
21199,2015,Plains,West North Central,North Dakota,Oliver,264424000
21200,2015,Plains,West North Central,North Dakota,Pembina,395027000
21201,2015,Plains,West North Central,North Dakota,Pierce,235912000
21202,2015,Plains,West North Central,North Dakota,Ramsey,592098000
21203,2015,Plains,West North Central,North Dakota,Ransom,230984000
21204,2015,Plains,West North Central,North Dakota,Renville,117062000
21205,2015,Plains,West North Central,North Dakota,Richland,759077000
21206,2015,Plains,West North Central,North Dakota,Rolette,366967000
21207,2015,Plains,West North Central,North Dakota,Sargent,825761000
21208,2015,Plains,West North Central,North Dakota,Sheridan,71139000
21209,2015,Plains,West North Central,North Dakota,Sioux,178396000
21210,2015,Plains,West North Central,North Dakota,Slope,100784000
21211,2015,Plains,West North Central,North Dakota,Stark,3070264000
21212,2015,Plains,West North Central,North Dakota,Steele,128484000
21213,2015,Plains,West North Central,North Dakota,Stutsman,1058119000
21214,2015,Plains,West North Central,North Dakota,Towner,86568000
21215,2015,Plains,West North Central,North Dakota,Traill,418394000
21216,2015,Plains,West North Central,North Dakota,Walsh,565198000
21217,2015,Plains,West North Central,North Dakota,Ward,4055404000
21218,2015,Plains,West North Central,North Dakota,Wells,268488000
21219,2015,Plains,West North Central,North Dakota,Williams,6721576000
21220,2015,Great Lakes,East North Central,Ohio,Adams,1369333000
21221,2015,Great Lakes,East North Central,Ohio,Allen,7017857000
21222,2015,Great Lakes,East North Central,Ohio,Ashland,1609795000
21223,2015,Great Lakes,East North Central,Ohio,Ashtabula,2784450000
21224,2015,Great Lakes,East North Central,Ohio,Athens,1892880000
21225,2015,Great Lakes,East North Central,Ohio,Auglaize,2009807000
21226,2015,Great Lakes,East North Central,Ohio,Belmont,4355531000
21227,2015,Great Lakes,East North Central,Ohio,Brown,780418000
21228,2015,Great Lakes,East North Central,Ohio,Butler,16808916000
21229,2015,Great Lakes,East North Central,Ohio,Carroll,3102236000
21230,2015,Great Lakes,East North Central,Ohio,Champaign,1025201000
21231,2015,Great Lakes,East North Central,Ohio,Clark,4294566000
21232,2015,Great Lakes,East North Central,Ohio,Clermont,7418889000
21233,2015,Great Lakes,East North Central,Ohio,Clinton,1764094000
21234,2015,Great Lakes,East North Central,Ohio,Columbiana,3102927000
21235,2015,Great Lakes,East North Central,Ohio,Coshocton,1551870000
21236,2015,Great Lakes,East North Central,Ohio,Crawford,1267182000
21237,2015,Great Lakes,East North Central,Ohio,Cuyahoga,85763963000
21238,2015,Great Lakes,East North Central,Ohio,Darke,1719201000
21239,2015,Great Lakes,East North Central,Ohio,Defiance,1692186000
21240,2015,Great Lakes,East North Central,Ohio,Delaware,8974761000
21241,2015,Great Lakes,East North Central,Ohio,Erie,4866634000
21242,2015,Great Lakes,East North Central,Ohio,Fairfield,3579982000
21243,2015,Great Lakes,East North Central,Ohio,Fayette,2049146000
21244,2015,Great Lakes,East North Central,Ohio,Franklin,82444864000
21245,2015,Great Lakes,East North Central,Ohio,Fulton,2004665000
21246,2015,Great Lakes,East North Central,Ohio,Gallia,1920237000
21247,2015,Great Lakes,East North Central,Ohio,Geauga,3658335000
21248,2015,Great Lakes,East North Central,Ohio,Greene,8178552000
21249,2015,Great Lakes,East North Central,Ohio,Guernsey,2340389000
21250,2015,Great Lakes,East North Central,Ohio,Hamilton,64157236000
21251,2015,Great Lakes,East North Central,Ohio,Hancock,5536492000
21252,2015,Great Lakes,East North Central,Ohio,Hardin,839240000
21253,2015,Great Lakes,East North Central,Ohio,Harrison,2354971000
21254,2015,Great Lakes,East North Central,Ohio,Henry,1050729000
21255,2015,Great Lakes,East North Central,Ohio,Highland,987667000
21256,2015,Great Lakes,East North Central,Ohio,Hocking,584489000
21257,2015,Great Lakes,East North Central,Ohio,Holmes,2062422000
21258,2015,Great Lakes,East North Central,Ohio,Huron,2121494000
21259,2015,Great Lakes,East North Central,Ohio,Jackson,925429000
21260,2015,Great Lakes,East North Central,Ohio,Jefferson,2963056000
21261,2015,Great Lakes,East North Central,Ohio,Knox,1864195000
21262,2015,Great Lakes,East North Central,Ohio,Lake,10274824000
21263,2015,Great Lakes,East North Central,Ohio,Lawrence,1620930000
21264,2015,Great Lakes,East North Central,Ohio,Licking,5160590000
21265,2015,Great Lakes,East North Central,Ohio,Logan,1799183000
21266,2015,Great Lakes,East North Central,Ohio,Lorain,9956275000
21267,2015,Great Lakes,East North Central,Ohio,Lucas,24102235000
21268,2015,Great Lakes,East North Central,Ohio,Madison,1589351000
21269,2015,Great Lakes,East North Central,Ohio,Mahoning,8642714000
21270,2015,Great Lakes,East North Central,Ohio,Marion,2435079000
21271,2015,Great Lakes,East North Central,Ohio,Medina,6115445000
21272,2015,Great Lakes,East North Central,Ohio,Meigs,370041000
21273,2015,Great Lakes,East North Central,Ohio,Mercer,1971952000
21274,2015,Great Lakes,East North Central,Ohio,Miami,3841684000
21275,2015,Great Lakes,East North Central,Ohio,Monroe,1716334000
21276,2015,Great Lakes,East North Central,Ohio,Montgomery,24958095000
21277,2015,Great Lakes,East North Central,Ohio,Morgan,296701000
21278,2015,Great Lakes,East North Central,Ohio,Morrow,600852000
21279,2015,Great Lakes,East North Central,Ohio,Muskingum,3642468000
